id,phenomenon,standard_sentence,informal_sentence,meaning_same,notes,n_phenomena,component_phenomena,subphenomena,is_pure,standard_tokens,informal_tokens,standard_token_count,informal_token_count,standard_pll_score,informal_pll_score,standard_nll_score,informal_nll_score,standard_perplexity,informal_perplexity,representation_cosine_similarity,model_family
178,verlan+sms,Merci à cette femme pour le numéro du rendez-vous.,Cimer à cette meuf pr le num du rdv.,1,verlan lexical substitution + sms abbreviation/contraction,2,"verlan, sms",verlan_lexical; sms_graphic,0,"['▁Merci', '▁à', '▁cette', '▁femme', '▁pour', '▁le', '▁numéro', '▁du', '▁rendez', '-', 'vous', '.']","['▁C', 'imer', '▁à', '▁cette', '▁me', 'uf', '▁pr', '▁le', '▁n', 'um', '▁du', '▁rdv', '.']",12,13,-10.345383961995443,-10.475414569561298,,,,,0.9153578877449036,masked_lm
179,verlan+sms,Cette femme prépare la fête de demain et le message est prêt.,Cette meuf prépare la teuf de demain et le msg est prêt.,1,verlan lexical substitution + sms abbreviation/contraction,2,"verlan, sms",verlan_lexical; sms_graphic,0,"['▁Cette', '▁femme', '▁prépare', '▁la', '▁fête', '▁de', '▁demain', '▁et', '▁le', '▁message', '▁est', '▁prêt', '.']","['▁Cette', '▁me', 'uf', '▁prépare', '▁la', '▁te', 'uf', '▁de', '▁demain', '▁et', '▁le', '▁m', 's', 'g', '▁est', '▁prêt', '.']",13,17,-10.555009108323317,-10.583205279181986,,,,,0.9122809767723083,masked_lm
180,verlan+sms,"Peux-tu confirmer le rendez-vous à cette femme, s'il vous plaît ?","Peux-tu confirmer le rdv à cette meuf, svp ?",1,verlan lexical substitution + sms abbreviation/contraction,2,"verlan, sms",verlan_lexical; sms_graphic,0,"['▁P', 'eux', '-', 'tu', '▁confirmer', '▁le', '▁rendez', '-', 'vous', '▁à', '▁cette', '▁femme', ',', '▁s', ""'"", 'il', '▁vous', '▁plaît', '▁?']","['▁P', 'eux', '-', 'tu', '▁confirmer', '▁le', '▁rdv', '▁à', '▁cette', '▁me', 'uf', ',', '▁svp', '▁?']",19,14,-10.374804045024671,-10.405233110700335,,,,,0.9457924365997314,masked_lm
181,verlan+sms,"Peux-tu envoyer le numéro du rendez-vous à ta mère, s'il te plaît ?","Peux-tu envoyer le num du rdv à ta reum, stp ?",1,verlan lexical substitution + sms abbreviation/contraction,2,"verlan, sms",verlan_lexical; sms_graphic,0,"['▁P', 'eux', '-', 'tu', '▁envoyer', '▁le', '▁numéro', '▁du', '▁rendez', '-', 'vous', '▁à', '▁ta', '▁mère', ',', '▁s', ""'"", 'il', '▁te', '▁plaît', '▁?']","['▁P', 'eux', '-', 'tu', '▁envoyer', '▁le', '▁n', 'um', '▁du', '▁rdv', '▁à', '▁ta', '▁re', 'um', ',', '▁st', 'p', '▁?']",21,18,-10.422128586542039,-10.378704494900173,,,,,0.9206929206848145,masked_lm
182,verlan+sms,Ta mère est énervée à cause du message d'aujourd'hui.,Ta reum est vénère à cause du msg d'ajd.,1,verlan lexical substitution + sms abbreviation/contraction,2,"verlan, sms",verlan_lexical; sms_graphic,0,"['▁Ta', '▁mère', '▁est', '▁énervé', 'e', '▁à', '▁cause', '▁du', '▁message', '▁d', ""'"", 'aujourd', ""'"", 'hui', '.']","['▁Ta', '▁re', 'um', '▁est', '▁vé', 'n', 'ère', '▁à', '▁cause', '▁du', '▁m', 's', 'g', '▁d', ""'"", 'aj', 'd', '.']",15,18,-10.384347534179687,-10.448613484700521,,,,,0.8265435695648193,masked_lm
183,verlan+sms,Merci à ta mère pour le numéro du rendez-vous.,Cimer à ta reum pr le num du rdv.,1,verlan lexical substitution + sms abbreviation/contraction,2,"verlan, sms",verlan_lexical; sms_graphic,0,"['▁Merci', '▁à', '▁ta', '▁mère', '▁pour', '▁le', '▁numéro', '▁du', '▁rendez', '-', 'vous', '.']","['▁C', 'imer', '▁à', '▁ta', '▁re', 'um', '▁pr', '▁le', '▁n', 'um', '▁du', '▁rdv', '.']",12,13,-10.399066925048828,-10.32119868351863,,,,,0.8960812091827393,masked_lm
184,verlan+sms,Ta mère prépare la fête de demain et le message est prêt.,Ta reum prépare la teuf de demain et le msg est prêt.,1,verlan lexical substitution + sms abbreviation/contraction,2,"verlan, sms",verlan_lexical; sms_graphic,0,"['▁Ta', '▁mère', '▁prépare', '▁la', '▁fête', '▁de', '▁demain', '▁et', '▁le', '▁message', '▁est', '▁prêt', '.']","['▁Ta', '▁re', 'um', '▁prépare', '▁la', '▁te', 'uf', '▁de', '▁demain', '▁et', '▁le', '▁m', 's', 'g', '▁est', '▁prêt', '.']",13,17,-10.63097675030048,-10.499338486615349,,,,,0.914452850818634,masked_lm
185,verlan+sms,"Peux-tu confirmer le rendez-vous à ta mère, s'il vous plaît ?","Peux-tu confirmer le rdv à ta reum, svp ?",1,verlan lexical substitution + sms abbreviation/contraction,2,"verlan, sms",verlan_lexical; sms_graphic,0,"['▁P', 'eux', '-', 'tu', '▁confirmer', '▁le', '▁rendez', '-', 'vous', '▁à', '▁ta', '▁mère', ',', '▁s', ""'"", 'il', '▁vous', '▁plaît', '▁?']","['▁P', 'eux', '-', 'tu', '▁confirmer', '▁le', '▁rdv', '▁à', '▁ta', '▁re', 'um', ',', '▁svp', '▁?']",19,14,-10.397910670230264,-10.352098737444196,,,,,0.8745139241218567,masked_lm
186,verlan+sms,"Peux-tu envoyer le numéro du rendez-vous à mon frère, s'il te plaît ?","Peux-tu envoyer le num du rdv à mon reuf, stp ?",1,verlan lexical substitution + sms abbreviation/contraction,2,"verlan, sms",verlan_lexical; sms_graphic,0,"['▁P', 'eux', '-', 'tu', '▁envoyer', '▁le', '▁numéro', '▁du', '▁rendez', '-', 'vous', '▁à', '▁mon', '▁frère', ',', '▁s', ""'"", 'il', '▁te', '▁plaît', '▁?']","['▁P', 'eux', '-', 'tu', '▁envoyer', '▁le', '▁n', 'um', '▁du', '▁rdv', '▁à', '▁mon', '▁re', 'uf', ',', '▁st', 'p', '▁?']",21,18,-10.40696788969494,-10.373814900716146,,,,,0.9286985397338867,masked_lm
187,verlan+sms,Mon frère est louche à cause du message d'aujourd'hui.,Mon reuf est chelou à cause du msg d'ajd.,1,verlan lexical substitution + sms abbreviation/contraction,2,"verlan, sms",verlan_lexical; sms_graphic,0,"['▁Mon', '▁frère', '▁est', '▁l', 'ouche', '▁à', '▁cause', '▁du', '▁message', '▁d', ""'"", 'aujourd', ""'"", 'hui', '.']","['▁Mon', '▁re', 'uf', '▁est', '▁che', 'lou', '▁à', '▁cause', '▁du', '▁m', 's', 'g', '▁d', ""'"", 'aj', 'd', '.']",15,17,-10.348618570963541,-10.401480282054228,,,,,0.907485842704773,masked_lm
188,verlan+sms,Merci à mon frère pour le numéro du rendez-vous.,Cimer à mon reuf pr le num du rdv.,1,verlan lexical substitution + sms abbreviation/contraction,2,"verlan, sms",verlan_lexical; sms_graphic,0,"['▁Merci', '▁à', '▁mon', '▁frère', '▁pour', '▁le', '▁numéro', '▁du', '▁rendez', '-', 'vous', '.']","['▁C', 'imer', '▁à', '▁mon', '▁re', 'uf', '▁pr', '▁le', '▁n', 'um', '▁du', '▁rdv', '.']",12,13,-10.370089213053385,-10.36336458646334,,,,,0.8979042172431946,masked_lm
189,verlan+sms,Mon frère prépare la fête de demain et le message est prêt.,Mon reuf prépare la teuf de demain et le msg est prêt.,1,verlan lexical substitution + sms abbreviation/contraction,2,"verlan, sms",verlan_lexical; sms_graphic,0,"['▁Mon', '▁frère', '▁prépare', '▁la', '▁fête', '▁de', '▁demain', '▁et', '▁le', '▁message', '▁est', '▁prêt', '.']","['▁Mon', '▁re', 'uf', '▁prépare', '▁la', '▁te', 'uf', '▁de', '▁demain', '▁et', '▁le', '▁m', 's', 'g', '▁est', '▁prêt', '.']",13,17,-10.594531719501202,-10.54207296932445,,,,,0.9284096360206604,masked_lm
190,verlan+sms,"Peux-tu confirmer le rendez-vous à mon frère, s'il vous plaît ?","Peux-tu confirmer le rdv à mon reuf, svp ?",1,verlan lexical substitution + sms abbreviation/contraction,2,"verlan, sms",verlan_lexical; sms_graphic,0,"['▁P', 'eux', '-', 'tu', '▁confirmer', '▁le', '▁rendez', '-', 'vous', '▁à', '▁mon', '▁frère', ',', '▁s', ""'"", 'il', '▁vous', '▁plaît', '▁?']","['▁P', 'eux', '-', 'tu', '▁confirmer', '▁le', '▁rdv', '▁à', '▁mon', '▁re', 'uf', ',', '▁svp', '▁?']",19,14,-10.39454490260074,-10.331076485770089,,,,,0.9040799140930176,masked_lm
191,verlan+sms,"Peux-tu envoyer le numéro du rendez-vous à ton frère, s'il te plaît ?","Peux-tu envoyer le num du rdv à ton reuf, stp ?",1,verlan lexical substitution + sms abbreviation/contraction,2,"verlan, sms",verlan_lexical; sms_graphic,0,"['▁P', 'eux', '-', 'tu', '▁envoyer', '▁le', '▁numéro', '▁du', '▁rendez', '-', 'vous', '▁à', '▁ton', '▁frère', ',', '▁s', ""'"", 'il', '▁te', '▁plaît', '▁?']","['▁P', 'eux', '-', 'tu', '▁envoyer', '▁le', '▁n', 'um', '▁du', '▁rdv', '▁à', '▁ton', '▁re', 'uf', ',', '▁st', 'p', '▁?']",21,18,-10.412623814174108,-10.391643948025173,,,,,0.9282714128494263,masked_lm
192,verlan+sms,Ton frère est fou à cause du message d'aujourd'hui.,Ton reuf est ouf à cause du msg d'ajd.,1,verlan lexical substitution + sms abbreviation/contraction,2,"verlan, sms",verlan_lexical; sms_graphic,0,"['▁Ton', '▁frère', '▁est', '▁fou', '▁à', '▁cause', '▁du', '▁message', '▁d', ""'"", 'aujourd', ""'"", 'hui', '.']","['▁Ton', '▁re', 'uf', '▁est', '▁ou', 'f', '▁à', '▁cause', '▁du', '▁m', 's', 'g', '▁d', ""'"", 'aj', 'd', '.']",14,17,-10.286380222865514,-10.33943894330193,,,,,0.8889666795730591,masked_lm
193,verlan+sms,Merci à ton frère pour le numéro du rendez-vous.,Cimer à ton reuf pr le num du rdv.,1,verlan lexical substitution + sms abbreviation/contraction,2,"verlan, sms",verlan_lexical; sms_graphic,0,"['▁Merci', '▁à', '▁ton', '▁frère', '▁pour', '▁le', '▁numéro', '▁du', '▁rendez', '-', 'vous', '.']","['▁C', 'imer', '▁à', '▁ton', '▁re', 'uf', '▁pr', '▁le', '▁n', 'um', '▁du', '▁rdv', '.']",12,13,-10.416461944580078,-10.407691368689903,,,,,0.9010882377624512,masked_lm
194,verlan+sms,Ton frère prépare la fête de demain et le message est prêt.,Ton reuf prépare la teuf de demain et le msg est prêt.,1,verlan lexical substitution + sms abbreviation/contraction,2,"verlan, sms",verlan_lexical; sms_graphic,0,"['▁Ton', '▁frère', '▁prépare', '▁la', '▁fête', '▁de', '▁demain', '▁et', '▁le', '▁message', '▁est', '▁prêt', '.']","['▁Ton', '▁re', 'uf', '▁prépare', '▁la', '▁te', 'uf', '▁de', '▁demain', '▁et', '▁le', '▁m', 's', 'g', '▁est', '▁prêt', '.']",13,17,-10.542381873497597,-10.485107421875,,,,,0.9280787706375122,masked_lm
195,verlan+sms,"Peux-tu confirmer le rendez-vous à ton frère, s'il vous plaît ?","Peux-tu confirmer le rdv à ton reuf, svp ?",1,verlan lexical substitution + sms abbreviation/contraction,2,"verlan, sms",verlan_lexical; sms_graphic,0,"['▁P', 'eux', '-', 'tu', '▁confirmer', '▁le', '▁rendez', '-', 'vous', '▁à', '▁ton', '▁frère', ',', '▁s', ""'"", 'il', '▁vous', '▁plaît', '▁?']","['▁P', 'eux', '-', 'tu', '▁confirmer', '▁le', '▁rdv', '▁à', '▁ton', '▁re', 'uf', ',', '▁svp', '▁?']",19,14,-10.40408726742393,-10.347521100725446,,,,,0.9098315238952637,masked_lm
196,verlan+sms,"Peux-tu envoyer le numéro du rendez-vous à son père, s'il te plaît ?","Peux-tu envoyer le num du rdv à son reup, stp ?",1,verlan lexical substitution + sms abbreviation/contraction,2,"verlan, sms",verlan_lexical; sms_graphic,0,"['▁P', 'eux', '-', 'tu', '▁envoyer', '▁le', '▁numéro', '▁du', '▁rendez', '-', 'vous', '▁à', '▁son', '▁père', ',', '▁s', ""'"", 'il', '▁te', '▁plaît', '▁?']","['▁P', 'eux', '-', 'tu', '▁envoyer', '▁le', '▁n', 'um', '▁du', '▁rdv', '▁à', '▁son', '▁re', 'up', ',', '▁st', 'p', '▁?']",21,18,-10.398393903459821,-10.336363050672743,,,,,0.9291291832923889,masked_lm
197,verlan+sms,Son père est lourd à cause du message d'aujourd'hui.,Son reup est relou à cause du msg d'ajd.,1,verlan lexical substitution + sms abbreviation/contraction,2,"verlan, sms",verlan_lexical; sms_graphic,0,"['▁Son', '▁père', '▁est', '▁lourd', '▁à', '▁cause', '▁du', '▁message', '▁d', ""'"", 'aujourd', ""'"", 'hui', '.']","['▁Son', '▁re', 'up', '▁est', '▁re', 'lou', '▁à', '▁cause', '▁du', '▁m', 's', 'g', '▁d', ""'"", 'aj', 'd', '.']",14,17,-10.280943734305245,-10.376845415900736,,,,,0.8825040459632874,masked_lm
198,verlan+sms,Merci à son père pour le numéro du rendez-vous.,Cimer à son reup pr le num du rdv.,1,verlan lexical substitution + sms abbreviation/contraction,2,"verlan, sms",verlan_lexical; sms_graphic,0,"['▁Merci', '▁à', '▁son', '▁père', '▁pour', '▁le', '▁numéro', '▁du', '▁rendez', '-', 'vous', '.']","['▁C', 'imer', '▁à', '▁son', '▁re', 'up', '▁pr', '▁le', '▁n', 'um', '▁du', '▁rdv', '.']",12,13,-10.317497253417969,-10.283267681415264,,,,,0.8866929411888123,masked_lm
199,verlan+sms,Son père prépare la fête de demain et le message est prêt.,Son reup prépare la teuf de demain et le msg est prêt.,1,verlan lexical substitution + sms abbreviation/contraction,2,"verlan, sms",verlan_lexical; sms_graphic,0,"['▁Son', '▁père', '▁prépare', '▁la', '▁fête', '▁de', '▁demain', '▁et', '▁le', '▁message', '▁est', '▁prêt', '.']","['▁Son', '▁re', 'up', '▁prépare', '▁la', '▁te', 'uf', '▁de', '▁demain', '▁et', '▁le', '▁m', 's', 'g', '▁est', '▁prêt', '.']",13,17,-10.566920353816105,-10.489020852481618,,,,,0.9146561026573181,masked_lm
200,verlan+sms,"Peux-tu confirmer le rendez-vous à son père, s'il vous plaît ?","Peux-tu confirmer le rdv à son reup, svp ?",1,verlan lexical substitution + sms abbreviation/contraction,2,"verlan, sms",verlan_lexical; sms_graphic,0,"['▁P', 'eux', '-', 'tu', '▁confirmer', '▁le', '▁rendez', '-', 'vous', '▁à', '▁son', '▁père', ',', '▁s', ""'"", 'il', '▁vous', '▁plaît', '▁?']","['▁P', 'eux', '-', 'tu', '▁confirmer', '▁le', '▁rdv', '▁à', '▁son', '▁re', 'up', ',', '▁svp', '▁?']",19,14,-10.400574533562912,-10.285304478236608,,,,,0.912546694278717,masked_lm
201,verlan+spoken,Je ne sais pas pourquoi cette femme est bizarre.,Je sais pas pourquoi cette meuf est zarbi.,1,verlan lexical substitution + spoken syntax/register,2,"verlan, spoken",verlan_lexical; spoken_register,0,"['▁Je', '▁ne', '▁sais', '▁pas', '▁pourquoi', '▁cette', '▁femme', '▁est', '▁bizarre', '.']","['▁Je', '▁sais', '▁pas', '▁pourquoi', '▁cette', '▁me', 'uf', '▁est', '▁', 'zar', 'bi', '.']",10,12,-10.39258270263672,-10.539572397867838,,,,,0.9186303615570068,masked_lm
202,verlan+spoken,Nous allons voir cette femme à la fête ce soir.,On va voir cette meuf à la teuf ce soir.,1,verlan lexical substitution + spoken syntax/register,2,"verlan, spoken",verlan_lexical; spoken_register,0,"['▁Nous', '▁allons', '▁voir', '▁cette', '▁femme', '▁à', '▁la', '▁fête', '▁ce', '▁soir', '.']","['▁On', '▁va', '▁voir', '▁cette', '▁me', 'uf', '▁à', '▁la', '▁te', 'uf', '▁ce', '▁soir', '.']",11,13,-10.201188520951705,-10.35351092998798,,,,,0.9221454858779907,masked_lm
203,verlan+spoken,Ce n'est pas cette femme qui est bizarre.,C'est pas cette meuf qui est zarbi.,1,verlan lexical substitution + spoken syntax/register,2,"verlan, spoken",verlan_lexical; spoken_register,0,"['▁Ce', '▁n', ""'"", 'est', '▁pas', '▁cette', '▁femme', '▁qui', '▁est', '▁bizarre', '.']","['▁C', ""'"", 'est', '▁pas', '▁cette', '▁me', 'uf', '▁qui', '▁est', '▁', 'zar', 'bi', '.']",11,13,-10.41820040616122,-10.516592172475962,,,,,0.9231799840927124,masked_lm
204,verlan+spoken,Il n'y a pas de fête chez cette femme ce soir.,Y a pas de teuf chez cette meuf ce soir.,1,verlan lexical substitution + spoken syntax/register,2,"verlan, spoken",verlan_lexical; spoken_register,0,"['▁Il', '▁n', ""'"", 'y', '▁a', '▁pas', '▁de', '▁fête', '▁chez', '▁cette', '▁femme', '▁ce', '▁soir', '.']","['▁Y', '▁a', '▁pas', '▁de', '▁te', 'uf', '▁chez', '▁cette', '▁me', 'uf', '▁ce', '▁soir', '.']",14,13,-10.305676051548549,-10.370288555438702,,,,,0.9234482049942017,masked_lm
205,verlan+spoken,Nous n'allons pas suivre cette femme à la fête.,On va pas suivre cette meuf à la teuf.,1,verlan lexical substitution + spoken syntax/register,2,"verlan, spoken",verlan_lexical; spoken_register,0,"['▁Nous', '▁n', ""'"", 'all', 'ons', '▁pas', '▁suivre', '▁cette', '▁femme', '▁à', '▁la', '▁fête', '.']","['▁On', '▁va', '▁pas', '▁suivre', '▁cette', '▁me', 'uf', '▁à', '▁la', '▁te', 'uf', '.']",13,12,-10.283235990084135,-10.318032582600912,,,,,0.9168142676353455,masked_lm
206,verlan+spoken,Je ne sais pas pourquoi ta mère est énervée.,Je sais pas pourquoi ta reum est vénère.,1,verlan lexical substitution + spoken syntax/register,2,"verlan, spoken",verlan_lexical; spoken_register,0,"['▁Je', '▁ne', '▁sais', '▁pas', '▁pourquoi', '▁ta', '▁mère', '▁est', '▁énervé', 'e', '.']","['▁Je', '▁sais', '▁pas', '▁pourquoi', '▁ta', '▁re', 'um', '▁est', '▁vé', 'n', 'ère', '.']",11,12,-10.414079839533025,-10.43076197306315,,,,,0.7607747316360474,masked_lm
207,verlan+spoken,Nous allons voir ta mère à la fête ce soir.,On va voir ta reum à la teuf ce soir.,1,verlan lexical substitution + spoken syntax/register,2,"verlan, spoken",verlan_lexical; spoken_register,0,"['▁Nous', '▁allons', '▁voir', '▁ta', '▁mère', '▁à', '▁la', '▁fête', '▁ce', '▁soir', '.']","['▁On', '▁va', '▁voir', '▁ta', '▁re', 'um', '▁à', '▁la', '▁te', 'uf', '▁ce', '▁soir', '.']",11,13,-10.290584217418324,-10.317373422475962,,,,,0.9142279624938965,masked_lm
208,verlan+spoken,Ce n'est pas ta mère qui est énervée.,C'est pas ta reum qui est vénère.,1,verlan lexical substitution + spoken syntax/register,2,"verlan, spoken",verlan_lexical; spoken_register,0,"['▁Ce', '▁n', ""'"", 'est', '▁pas', '▁ta', '▁mère', '▁qui', '▁est', '▁énervé', 'e', '.']","['▁C', ""'"", 'est', '▁pas', '▁ta', '▁re', 'um', '▁qui', '▁est', '▁vé', 'n', 'ère', '.']",12,13,-10.461481730143229,-10.466183002178486,,,,,0.7240198254585266,masked_lm
209,verlan+spoken,Il n'y a pas de fête chez ta mère ce soir.,Y a pas de teuf chez ta reum ce soir.,1,verlan lexical substitution + spoken syntax/register,2,"verlan, spoken",verlan_lexical; spoken_register,0,"['▁Il', '▁n', ""'"", 'y', '▁a', '▁pas', '▁de', '▁fête', '▁chez', '▁ta', '▁mère', '▁ce', '▁soir', '.']","['▁Y', '▁a', '▁pas', '▁de', '▁te', 'uf', '▁chez', '▁ta', '▁re', 'um', '▁ce', '▁soir', '.']",14,13,-10.39013671875,-10.25824444110577,,,,,0.8517787456512451,masked_lm
210,verlan+spoken,Nous n'allons pas suivre ta mère à la fête.,On va pas suivre ta reum à la teuf.,1,verlan lexical substitution + spoken syntax/register,2,"verlan, spoken",verlan_lexical; spoken_register,0,"['▁Nous', '▁n', ""'"", 'all', 'ons', '▁pas', '▁suivre', '▁ta', '▁mère', '▁à', '▁la', '▁fête', '.']","['▁On', '▁va', '▁pas', '▁suivre', '▁ta', '▁re', 'um', '▁à', '▁la', '▁te', 'uf', '.']",13,12,-10.313464824969952,-10.255540211995443,,,,,0.8384793400764465,masked_lm
211,verlan+spoken,Je ne sais pas pourquoi mon frère est louche.,Je sais pas pourquoi mon reuf est chelou.,1,verlan lexical substitution + spoken syntax/register,2,"verlan, spoken",verlan_lexical; spoken_register,0,"['▁Je', '▁ne', '▁sais', '▁pas', '▁pourquoi', '▁mon', '▁frère', '▁est', '▁l', 'ouche', '.']","['▁Je', '▁sais', '▁pas', '▁pourquoi', '▁mon', '▁re', 'uf', '▁est', '▁che', 'lou', '.']",11,11,-10.409121426669033,-10.455190485174006,,,,,0.8732926249504089,masked_lm
212,verlan+spoken,Nous allons voir mon frère à la fête ce soir.,On va voir mon reuf à la teuf ce soir.,1,verlan lexical substitution + spoken syntax/register,2,"verlan, spoken",verlan_lexical; spoken_register,0,"['▁Nous', '▁allons', '▁voir', '▁mon', '▁frère', '▁à', '▁la', '▁fête', '▁ce', '▁soir', '.']","['▁On', '▁va', '▁voir', '▁mon', '▁re', 'uf', '▁à', '▁la', '▁te', 'uf', '▁ce', '▁soir', '.']",11,13,-10.216946688565342,-10.268775353064903,,,,,0.9239490032196045,masked_lm
213,verlan+spoken,Ce n'est pas mon frère qui est louche.,C'est pas mon reuf qui est chelou.,1,verlan lexical substitution + spoken syntax/register,2,"verlan, spoken",verlan_lexical; spoken_register,0,"['▁Ce', '▁n', ""'"", 'est', '▁pas', '▁mon', '▁frère', '▁qui', '▁est', '▁l', 'ouche', '.']","['▁C', ""'"", 'est', '▁pas', '▁mon', '▁re', 'uf', '▁qui', '▁est', '▁che', 'lou', '.']",12,12,-10.450504302978516,-10.501657485961914,,,,,0.8858143091201782,masked_lm
214,verlan+spoken,Il n'y a pas de fête chez mon frère ce soir.,Y a pas de teuf chez mon reuf ce soir.,1,verlan lexical substitution + spoken syntax/register,2,"verlan, spoken",verlan_lexical; spoken_register,0,"['▁Il', '▁n', ""'"", 'y', '▁a', '▁pas', '▁de', '▁fête', '▁chez', '▁mon', '▁frère', '▁ce', '▁soir', '.']","['▁Y', '▁a', '▁pas', '▁de', '▁te', 'uf', '▁chez', '▁mon', '▁re', 'uf', '▁ce', '▁soir', '.']",14,13,-10.396997724260602,-10.294007521409254,,,,,0.883905827999115,masked_lm
215,verlan+spoken,Nous n'allons pas suivre mon frère à la fête.,On va pas suivre mon reuf à la teuf.,1,verlan lexical substitution + spoken syntax/register,2,"verlan, spoken",verlan_lexical; spoken_register,0,"['▁Nous', '▁n', ""'"", 'all', 'ons', '▁pas', '▁suivre', '▁mon', '▁frère', '▁à', '▁la', '▁fête', '.']","['▁On', '▁va', '▁pas', '▁suivre', '▁mon', '▁re', 'uf', '▁à', '▁la', '▁te', 'uf', '.']",13,12,-10.306431696965145,-10.249776204427084,,,,,0.8643074631690979,masked_lm
216,verlan+spoken,Je ne sais pas pourquoi ton frère est fou.,Je sais pas pourquoi ton reuf est ouf.,1,verlan lexical substitution + spoken syntax/register,2,"verlan, spoken",verlan_lexical; spoken_register,0,"['▁Je', '▁ne', '▁sais', '▁pas', '▁pourquoi', '▁ton', '▁frère', '▁est', '▁fou', '.']","['▁Je', '▁sais', '▁pas', '▁pourquoi', '▁ton', '▁re', 'uf', '▁est', '▁ou', 'f', '.']",10,11,-10.441573333740234,-10.408812089399857,,,,,0.8429617285728455,masked_lm
217,verlan+spoken,Nous allons voir ton frère à la fête ce soir.,On va voir ton reuf à la teuf ce soir.,1,verlan lexical substitution + spoken syntax/register,2,"verlan, spoken",verlan_lexical; spoken_register,0,"['▁Nous', '▁allons', '▁voir', '▁ton', '▁frère', '▁à', '▁la', '▁fête', '▁ce', '▁soir', '.']","['▁On', '▁va', '▁voir', '▁ton', '▁re', 'uf', '▁à', '▁la', '▁te', 'uf', '▁ce', '▁soir', '.']",11,13,-10.21917031028054,-10.29620361328125,,,,,0.9331682324409485,masked_lm
218,verlan+spoken,Ce n'est pas ton frère qui est fou.,C'est pas ton reuf qui est ouf.,1,verlan lexical substitution + spoken syntax/register,2,"verlan, spoken",verlan_lexical; spoken_register,0,"['▁Ce', '▁n', ""'"", 'est', '▁pas', '▁ton', '▁frère', '▁qui', '▁est', '▁fou', '.']","['▁C', ""'"", 'est', '▁pas', '▁ton', '▁re', 'uf', '▁qui', '▁est', '▁ou', 'f', '.']",11,12,-10.516315806995738,-10.440913518269857,,,,,0.8597389459609985,masked_lm
219,verlan+spoken,Il n'y a pas de fête chez ton frère ce soir.,Y a pas de teuf chez ton reuf ce soir.,1,verlan lexical substitution + spoken syntax/register,2,"verlan, spoken",verlan_lexical; spoken_register,0,"['▁Il', '▁n', ""'"", 'y', '▁a', '▁pas', '▁de', '▁fête', '▁chez', '▁ton', '▁frère', '▁ce', '▁soir', '.']","['▁Y', '▁a', '▁pas', '▁de', '▁te', 'uf', '▁chez', '▁ton', '▁re', 'uf', '▁ce', '▁soir', '.']",14,13,-10.399852207728795,-10.262303278996395,,,,,0.9041114449501038,masked_lm
220,verlan+spoken,Nous n'allons pas suivre ton frère à la fête.,On va pas suivre ton reuf à la teuf.,1,verlan lexical substitution + spoken syntax/register,2,"verlan, spoken",verlan_lexical; spoken_register,0,"['▁Nous', '▁n', ""'"", 'all', 'ons', '▁pas', '▁suivre', '▁ton', '▁frère', '▁à', '▁la', '▁fête', '.']","['▁On', '▁va', '▁pas', '▁suivre', '▁ton', '▁re', 'uf', '▁à', '▁la', '▁te', 'uf', '.']",13,12,-10.30840829702524,-10.261889775594076,,,,,0.8845433592796326,masked_lm
221,verlan+spoken,Je ne sais pas pourquoi son père est lourd.,Je sais pas pourquoi son reup est relou.,1,verlan lexical substitution + spoken syntax/register,2,"verlan, spoken",verlan_lexical; spoken_register,0,"['▁Je', '▁ne', '▁sais', '▁pas', '▁pourquoi', '▁son', '▁père', '▁est', '▁lourd', '.']","['▁Je', '▁sais', '▁pas', '▁pourquoi', '▁son', '▁re', 'up', '▁est', '▁re', 'lou', '.']",10,11,-10.420526885986328,-10.290570345791904,,,,,0.9065724611282349,masked_lm
222,verlan+spoken,Nous allons voir son père à la fête ce soir.,On va voir son reup à la teuf ce soir.,1,verlan lexical substitution + spoken syntax/register,2,"verlan, spoken",verlan_lexical; spoken_register,0,"['▁Nous', '▁allons', '▁voir', '▁son', '▁père', '▁à', '▁la', '▁fête', '▁ce', '▁soir', '.']","['▁On', '▁va', '▁voir', '▁son', '▁re', 'up', '▁à', '▁la', '▁te', 'uf', '▁ce', '▁soir', '.']",11,13,-10.207728299227627,-10.215891911433292,,,,,0.9328540563583374,masked_lm
223,verlan+spoken,Ce n'est pas son père qui est lourd.,C'est pas son reup qui est relou.,1,verlan lexical substitution + spoken syntax/register,2,"verlan, spoken",verlan_lexical; spoken_register,0,"['▁Ce', '▁n', ""'"", 'est', '▁pas', '▁son', '▁père', '▁qui', '▁est', '▁lourd', '.']","['▁C', ""'"", 'est', '▁pas', '▁son', '▁re', 'up', '▁qui', '▁est', '▁re', 'lou', '.']",11,12,-10.441433993252842,-10.320543924967447,,,,,0.906872034072876,masked_lm
224,verlan+spoken,Il n'y a pas de fête chez son père ce soir.,Y a pas de teuf chez son reup ce soir.,1,verlan lexical substitution + spoken syntax/register,2,"verlan, spoken",verlan_lexical; spoken_register,0,"['▁Il', '▁n', ""'"", 'y', '▁a', '▁pas', '▁de', '▁fête', '▁chez', '▁son', '▁père', '▁ce', '▁soir', '.']","['▁Y', '▁a', '▁pas', '▁de', '▁te', 'uf', '▁chez', '▁son', '▁re', 'up', '▁ce', '▁soir', '.']",14,13,-10.424769810267858,-10.183992826021635,,,,,0.8848292827606201,masked_lm
